Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,Resource,Role
16,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-01-08 15:15:00.000,2011-01-08 15:16:00.000,Variant 8,8,Magdalena Predutta,Purchasing Agent
16,Send Invoice,Karen Clarens-Supplier,2011-01-08 20:58:00.000,2011-01-08 20:58:00.000,Variant 8,8,Karen Clarens,Supplier
16,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-01-09 11:14:00.000,2011-01-09 11:20:00.000,Variant 8,8,Karalda Nimwada,Financial Manager
16,Settle Dispute With Supplier,Pedro Alvares-Financial Manager,2011-01-09 11:55:00.000,2011-01-09 12:11:00.000,Variant 8,8,Pedro Alvares,Financial Manager
16,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-01-09 12:11:00.000,2011-01-09 12:11:00.000,Variant 8,8,Pedro Alvares,Financial Manager
16,Pay Invoice,Pedro Alvares-Financial Manager,2011-01-09 12:21:00.000,2011-01-09 12:28:00.000,Variant 8,8,Pedro Alvares,Financial Manager
17,Create Purchase Requisition,Anne Olwada-Requester,2011-01-02 19:32:00.000,2011-01-02 20:17:00.000,Variant 11,11,Anne Olwada,Requester
17,Create Request for Quotation,Alberto Duport-Requester,2011-01-03 04:02:00.000,2011-01-03 04:12:00.000,Variant 11,11,Alberto Duport,Requester
17,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-03 13:41:00.000,2011-01-03 14:02:00.000,Variant 11,11,Francois de Perrier,Purchasing Agent
17,Amend Request for Quotation,Penn Osterwalder-Requester,2011-01-03 14:53:00.000,2011-01-03 14:58:00.000,Variant 11,11,Penn Osterwalder,Requester
17,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-03 16:19:00.000,2011-01-03 16:28:00.000,Variant 11,11,Karel de Groot,Purchasing Agent
17,Amend Request for Quotation,Anne Olwada-Requester,2011-01-03 17:13:00.000,2011-01-03 17:27:00.000,Variant 11,11,Anne Olwada,Requester
17,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-03 19:10:00.000,2011-01-03 19:24:00.000,Variant 11,11,Karel de Groot,Purchasing Agent
17,Amend Request for Quotation,Anna Kaufmann-Requester,2011-01-03 20:17:00.000,2011-01-03 20:31:00.000,Variant 11,11,Anna Kaufmann,Requester
17,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-03 22:16:00.000,2011-01-03 22:36:00.000,Variant 11,11,Francois de Perrier,Purchasing Agent
20,Create Purchase Requisition,Anne Olwada-Requester,2011-01-02 21:13:00.000,2011-01-02 21:30:00.000,Variant 23,23,Anne Olwada,Requester
20,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-01-03 14:14:00.000,2011-01-03 14:19:00.000,Variant 23,23,Francis Odell,Requester Manager
20,Create Request for Quotation,Francis Odell-Requester Manager,2011-01-03 14:22:00.000,2011-01-03 14:25:00.000,Variant 23,23,Francis Odell,Requester Manager
20,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-03 18:36:00.000,2011-01-03 19:09:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
20,Amend Request for Quotation,Christian Francois-Requester,2011-01-03 20:08:00.000,2011-01-03 20:21:00.000,Variant 23,23,Christian Francois,Requester
20,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-03 21:21:00.000,2011-01-03 21:50:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
20,Amend Request for Quotation,Anne Olwada-Requester,2011-01-03 22:45:00.000,2011-01-03 22:56:00.000,Variant 23,23,Anne Olwada,Requester
20,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-03 23:59:00.000,2011-01-04 00:24:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
20,Amend Request for Quotation,Esmana Liubiata-Requester,2011-01-04 01:08:00.000,2011-01-04 01:23:00.000,Variant 23,23,Esmana Liubiata,Requester
20,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-04 02:27:00.000,2011-01-04 02:42:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
20,Amend Request for Quotation,Maris Freeman-Requester Manager,2011-01-04 18:55:00.000,2011-01-04 19:20:00.000,Variant 23,23,Maris Freeman,Requester Manager
20,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-05 08:44:00.000,2011-01-05 09:03:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
20,Amend Request for Quotation,Elvira Lores-Requester,2011-01-05 09:56:00.000,2011-01-05 10:01:00.000,Variant 23,23,Elvira Lores,Requester
20,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-06 02:06:00.000,2011-01-06 02:29:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
20,Send Request for Quotation to Supplier,Karel de Groot-Purchasing Agent,2011-01-06 15:26:00.000,2011-01-06 15:49:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
20,Create Quotation comparison Map,Francois de Perrier-Purchasing Agent,2011-01-06 16:17:00.000,2011-01-06 20:33:00.000,Variant 23,23,Francois de Perrier,Purchasing Agent
20,Analyze Quotation Comparison Map,Penn Osterwalder-Requester,2011-01-07 02:49:00.000,2011-01-07 03:23:00.000,Variant 23,23,Penn Osterwalder,Requester
20,Choose best option,Fjodor Kowalski-Requester,2011-01-07 03:23:00.000,2011-01-07 03:23:00.000,Variant 23,23,Fjodor Kowalski,Requester
20,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-01-07 13:24:00.000,2011-01-08 01:24:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
20,Create Purchase Order,Magdalena Predutta-Purchasing Agent,2011-01-08 02:36:00.000,2011-01-08 02:44:00.000,Variant 23,23,Magdalena Predutta,Purchasing Agent
20,Confirm Purchase Order,Sean Manney-Supplier,2011-01-08 14:41:00.000,2011-01-08 14:59:00.000,Variant 23,23,Sean Manney,Supplier
20,Deliver Goods Services,Esmeralda Clay-Supplier,2011-01-09 05:22:00.000,2011-01-10 11:19:00.000,Variant 23,23,Esmeralda Clay,Supplier
20,Release Purchase Order,Penn Osterwalder-Requester,2011-01-10 18:56:00.000,2011-01-10 18:57:00.000,Variant 23,23,Penn Osterwalder,Requester
20,Approve Purchase Order for payment,Karel de Groot-Purchasing Agent,2011-01-12 02:57:00.000,2011-01-12 02:58:00.000,Variant 23,23,Karel de Groot,Purchasing Agent
20,Send Invoice,Kiu Kan-Supplier,2011-01-14 02:49:00.000,2011-01-14 02:49:00.000,Variant 23,23,Kiu Kan,Supplier
20,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-01-14 17:14:00.000,2011-01-14 17:19:00.000,Variant 23,23,Pedro Alvares,Financial Manager
20,Settle Dispute With Supplier,Karalda Nimwada-Financial Manager,2011-01-14 17:57:00.000,2011-01-14 18:14:00.000,Variant 23,23,Karalda Nimwada,Financial Manager
20,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-01-14 18:14:00.000,2011-01-14 18:14:00.000,Variant 23,23,Pedro Alvares,Financial Manager
20,Pay Invoice,Pedro Alvares-Financial Manager,2011-01-14 19:03:00.000,2011-01-14 19:16:00.000,Variant 23,23,Pedro Alvares,Financial Manager
21,Create Purchase Requisition,Miu Hanwan-Requester,2011-01-02 21:17:00.000,2011-01-02 22:13:00.000,Variant 6,6,Miu Hanwan,Requester
21,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-01-03 21:03:00.000,2011-01-03 21:11:00.000,Variant 6,6,Francis Odell,Requester Manager
21,Create Request for Quotation,Francis Odell-Requester Manager,2011-01-03 21:18:00.000,2011-01-03 21:19:00.000,Variant 6,6,Francis Odell,Requester Manager
21,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-03 22:36:00.000,2011-01-03 23:00:00.000,Variant 6,6,Francois de Perrier,Purchasing Agent
21,Amend Request for Quotation,Anne Olwada-Requester,2011-01-03 23:53:00.000,2011-01-04 00:01:00.000,Variant 6,6,Anne Olwada,Requester
21,Analyze Request for Quotation,Francois de Perrier-Purchasing Agent,2011-01-04 01:35:00.000,2011-01-04 02:02:00.000,Variant 6,6,Francois de Perrier,Purchasing Agent
21,Amend Request for Quotation,Fjodor Kowalski-Requester,2011-01-04 02:49:00.000,2011-01-04 03:03:00.000,Variant 6,6,Fjodor Kowalski,Requester
21,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-04 04:31:00.000,2011-01-04 04:51:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
21,Amend Request for Quotation,Elvira Lores-Requester,2011-01-04 05:35:00.000,2011-01-04 05:47:00.000,Variant 6,6,Elvira Lores,Requester
21,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-04 10:51:00.000,2011-01-04 11:12:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
21,Amend Request for Quotation,Esmana Liubiata-Requester,2011-01-04 12:03:00.000,2011-01-04 12:10:00.000,Variant 6,6,Esmana Liubiata,Requester
21,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-01-04 13:08:00.000,2011-01-04 13:30:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
21,Amend Request for Quotation,Elvira Lores-Requester,2011-01-04 14:18:00.000,2011-01-04 14:28:00.000,Variant 6,6,Elvira Lores,Requester
21,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-04 17:18:00.000,2011-01-04 17:48:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
21,Send Request for Quotation to Supplier,Francois de Perrier-Purchasing Agent,2011-01-05 02:14:00.000,2011-01-05 02:26:00.000,Variant 6,6,Francois de Perrier,Purchasing Agent
21,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-01-05 19:41:00.000,2011-01-06 00:22:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
21,Analyze Quotation Comparison Map,Immanuel Karagianni-Requester,2011-01-06 06:55:00.000,2011-01-06 07:21:00.000,Variant 6,6,Immanuel Karagianni,Requester
21,Choose best option,Immanuel Karagianni-Requester,2011-01-06 07:21:00.000,2011-01-06 07:21:00.000,Variant 6,6,Immanuel Karagianni,Requester
21,Settle Conditions With Supplier,Magdalena Predutta-Purchasing Agent,2011-01-06 10:44:00.000,2011-01-06 15:35:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
21,Create Purchase Order,Karel de Groot-Purchasing Agent,2011-01-06 16:56:00.000,2011-01-06 17:08:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
21,Confirm Purchase Order,Kiu Kan-Supplier,2011-01-07 01:39:00.000,2011-01-07 01:45:00.000,Variant 6,6,Kiu Kan,Supplier
21,Deliver Goods Services,Carmen Finacse-Supplier,2011-01-07 07:47:00.000,2011-01-09 06:02:00.000,Variant 6,6,Carmen Finacse,Supplier
21,Release Purchase Order,Anne Olwada-Requester,2011-01-09 13:43:00.000,2011-01-09 13:44:00.000,Variant 6,6,Anne Olwada,Requester
21,Approve Purchase Order for payment,Karel de Groot-Purchasing Agent,2011-01-12 01:26:00.000,2011-01-12 01:27:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
21,Send Invoice,Karen Clarens-Supplier,2011-01-16 06:33:00.000,2011-01-16 06:33:00.000,Variant 6,6,Karen Clarens,Supplier
21,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-01-16 20:53:00.000,2011-01-16 20:57:00.000,Variant 6,6,Karalda Nimwada,Financial Manager
21,Authorize Supplier's Invoice payment,Karalda Nimwada-Financial Manager,2011-01-16 20:57:00.000,2011-01-16 20:57:00.000,Variant 6,6,Karalda Nimwada,Financial Manager
21,Pay Invoice,Karalda Nimwada-Financial Manager,2011-01-16 21:51:00.000,2011-01-16 22:06:00.000,Variant 6,6,Karalda Nimwada,Financial Manager
22,Create Purchase Requisition,Elvira Lores-Requester,2011-01-02 22:38:00.000,2011-01-02 23:05:00.000,Variant 31,31,Elvira Lores,Requester
22,Analyze Purchase Requisition,Maris Freeman-Requester Manager,2011-01-03 17:59:00.000,2011-01-03 18:04:00.000,Variant 31,31,Maris Freeman,Requester Manager
22,Amend Purchase Requisition,Nico Ojenbeer-Requester,2011-01-04 05:32:00.000,2011-01-04 06:04:00.000,Variant 31,31,Nico Ojenbeer,Requester
22,Analyze Purchase Requisition,Maris Freeman-Requester Manager,2011-01-04 18:11:00.000,2011-01-04 18:16:00.000,Variant 31,31,Maris Freeman,Requester Manager
22,Create Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-01-04 18:21:00.000,2011-01-04 18:23:00.000,Variant 31,31,Heinz Gutschmidt,Requester Manager
22,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-01-05 05:41:00.000,2011-01-05 05:57:00.000,Variant 31,31,Magdalena Predutta,Purchasing Agent
22,Amend Request for Quotation,Miu Hanwan-Requester,2011-01-05 06:38:00.000,2011-01-05 06:48:00.000,Variant 31,31,Miu Hanwan,Requester
22,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-06 15:18:00.000,2011-01-06 15:26:00.000,Variant 31,31,Karel de Groot,Purchasing Agent
22,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-01-06 20:59:00.000,2011-01-06 21:11:00.000,Variant 31,31,Magdalena Predutta,Purchasing Agent
22,Create Quotation comparison Map,Magdalena Predutta-Purchasing Agent,2011-01-06 21:39:00.000,2011-01-07 03:14:00.000,Variant 31,31,Magdalena Predutta,Purchasing Agent
22,Analyze Quotation Comparison Map,Miu Hanwan-Requester,2011-01-07 10:04:00.000,2011-01-07 10:38:00.000,Variant 31,31,Miu Hanwan,Requester
22,Choose best option,Penn Osterwalder-Requester,2011-01-07 10:38:00.000,2011-01-07 10:38:00.000,Variant 31,31,Penn Osterwalder,Requester
22,Settle Conditions With Supplier,Karel de Groot-Purchasing Agent,2011-01-08 10:02:00.000,2011-01-08 15:13:00.000,Variant 31,31,Karel de Groot,Purchasing Agent
22,Create Purchase Order,Francois de Perrier-Purchasing Agent,2011-01-09 06:39:00.000,2011-01-09 06:47:00.000,Variant 31,31,Francois de Perrier,Purchasing Agent
22,Confirm Purchase Order,Karen Clarens-Supplier,2011-01-09 22:52:00.000,2011-01-09 23:26:00.000,Variant 31,31,Karen Clarens,Supplier
22,Deliver Goods Services,Karen Clarens-Supplier,2011-01-10 05:20:00.000,2011-01-11 20:23:00.000,Variant 31,31,Karen Clarens,Supplier
22,Release Purchase Order,Nico Ojenbeer-Requester,2011-01-12 03:42:00.000,2011-01-12 03:43:00.000,Variant 31,31,Nico Ojenbeer,Requester
22,Approve Purchase Order for payment,Francois de Perrier-Purchasing Agent,2011-01-12 07:17:00.000,2011-01-12 07:18:00.000,Variant 31,31,Francois de Perrier,Purchasing Agent
22,Send Invoice,Esmeralda Clay-Supplier,2011-01-12 13:52:00.000,2011-01-12 13:52:00.000,Variant 31,31,Esmeralda Clay,Supplier
22,Release Supplier's Invoice,Pedro Alvares-Financial Manager,2011-01-13 04:04:00.000,2011-01-13 04:09:00.000,Variant 31,31,Pedro Alvares,Financial Manager
22,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-01-13 04:09:00.000,2011-01-13 04:09:00.000,Variant 31,31,Pedro Alvares,Financial Manager
22,Pay Invoice,Pedro Alvares-Financial Manager,2011-01-13 04:51:00.000,2011-01-13 04:58:00.000,Variant 31,31,Pedro Alvares,Financial Manager
26,Create Purchase Requisition,Tesca Lobes-Requester,2011-01-03 16:09:00.000,2011-01-03 16:51:00.000,Variant 6,6,Tesca Lobes,Requester
26,Analyze Purchase Requisition,Maris Freeman-Requester Manager,2011-01-04 08:46:00.000,2011-01-04 08:54:00.000,Variant 6,6,Maris Freeman,Requester Manager
26,Create Request for Quotation,Heinz Gutschmidt-Requester Manager,2011-01-04 08:58:00.000,2011-01-04 09:00:00.000,Variant 6,6,Heinz Gutschmidt,Requester Manager
26,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-04 11:12:00.000,2011-01-04 11:26:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation,Elvira Lores-Requester,2011-01-04 12:18:00.000,2011-01-04 12:24:00.000,Variant 6,6,Elvira Lores,Requester
26,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-01-04 13:30:00.000,2011-01-04 13:46:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
26,Amend Request for Quotation,Miu Hanwan-Requester,2011-01-04 14:39:00.000,2011-01-04 14:50:00.000,Variant 6,6,Miu Hanwan,Requester
26,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-04 16:43:00.000,2011-01-04 17:10:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation,Immanuel Karagianni-Requester,2011-01-04 18:03:00.000,2011-01-04 18:18:00.000,Variant 6,6,Immanuel Karagianni,Requester
26,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-06 16:33:00.000,2011-01-06 16:56:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation,Alberto Duport-Requester,2011-01-06 17:46:00.000,2011-01-06 17:54:00.000,Variant 6,6,Alberto Duport,Requester
26,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-06 20:20:00.000,2011-01-06 20:49:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Amend Request for Quotation,Christian Francois-Requester,2011-01-06 21:39:00.000,2011-01-06 21:51:00.000,Variant 6,6,Christian Francois,Requester
26,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-01-07 03:14:00.000,2011-01-07 03:44:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
26,Send Request for Quotation to Supplier,Magdalena Predutta-Purchasing Agent,2011-01-09 02:03:00.000,2011-01-09 02:17:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
26,Create Quotation comparison Map,Karel de Groot-Purchasing Agent,2011-01-10 06:06:00.000,2011-01-10 09:50:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Analyze Quotation Comparison Map,Clement Duchot-Requester,2011-01-10 16:58:00.000,2011-01-10 17:17:00.000,Variant 6,6,Clement Duchot,Requester
26,Choose best option,Anna Kaufmann-Requester,2011-01-10 17:17:00.000,2011-01-10 17:17:00.000,Variant 6,6,Anna Kaufmann,Requester
26,Settle Conditions With Supplier,Karel de Groot-Purchasing Agent,2011-01-11 11:00:00.000,2011-01-11 19:51:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Create Purchase Order,Karel de Groot-Purchasing Agent,2011-01-12 03:18:00.000,2011-01-12 03:28:00.000,Variant 6,6,Karel de Groot,Purchasing Agent
26,Confirm Purchase Order,Sean Manney-Supplier,2011-01-13 00:26:00.000,2011-01-13 00:50:00.000,Variant 6,6,Sean Manney,Supplier
26,Deliver Goods Services,Karen Clarens-Supplier,2011-01-13 08:03:00.000,2011-01-13 23:27:00.000,Variant 6,6,Karen Clarens,Supplier
26,Release Purchase Order,Anne Olwada-Requester,2011-01-14 06:46:00.000,2011-01-14 06:47:00.000,Variant 6,6,Anne Olwada,Requester
26,Approve Purchase Order for payment,Magdalena Predutta-Purchasing Agent,2011-01-14 11:59:00.000,2011-01-14 12:00:00.000,Variant 6,6,Magdalena Predutta,Purchasing Agent
26,Send Invoice,Sean Manney-Supplier,2011-01-14 23:51:00.000,2011-01-14 23:51:00.000,Variant 6,6,Sean Manney,Supplier
26,Release Supplier's Invoice,Karalda Nimwada-Financial Manager,2011-01-15 14:02:00.000,2011-01-15 14:05:00.000,Variant 6,6,Karalda Nimwada,Financial Manager
26,Authorize Supplier's Invoice payment,Pedro Alvares-Financial Manager,2011-01-15 14:05:00.000,2011-01-15 14:05:00.000,Variant 6,6,Pedro Alvares,Financial Manager
26,Pay Invoice,Karalda Nimwada-Financial Manager,2011-01-15 14:17:00.000,2011-01-15 14:23:00.000,Variant 6,6,Karalda Nimwada,Financial Manager
30,Create Purchase Requisition,Alberto Duport-Requester,2011-01-04 12:33:00.000,2011-01-04 13:17:00.000,Variant 10,10,Alberto Duport,Requester
30,Analyze Purchase Requisition,Francis Odell-Requester Manager,2011-01-05 13:03:00.000,2011-01-05 13:09:00.000,Variant 10,10,Francis Odell,Requester Manager
30,Create Request for Quotation,Maris Freeman-Requester Manager,2011-01-05 13:14:00.000,2011-01-05 13:15:00.000,Variant 10,10,Maris Freeman,Requester Manager
30,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-01-05 17:54:00.000,2011-01-05 18:24:00.000,Variant 10,10,Magdalena Predutta,Purchasing Agent
30,Amend Request for Quotation,Alberto Duport-Requester,2011-01-05 19:14:00.000,2011-01-05 19:28:00.000,Variant 10,10,Alberto Duport,Requester
30,Analyze Request for Quotation,Magdalena Predutta-Purchasing Agent,2011-01-06 21:11:00.000,2011-01-06 21:29:00.000,Variant 10,10,Magdalena Predutta,Purchasing Agent
30,Amend Request for Quotation,Alberto Duport-Requester,2011-01-06 22:11:00.000,2011-01-06 22:22:00.000,Variant 10,10,Alberto Duport,Requester
30,Analyze Request for Quotation,Karel de Groot-Purchasing Agent,2011-01-07 07:26:00.000,2011-01-07 07:53:00.000,Variant 10,10,Karel de Groot,Purchasing Agent
